Algoritmo,Tamanho do número,Número gerado,Tempo para gerar em µs
Congruência Linear,4096 bits,911145804229419939152266815031240021113237955899549415748293872674294203067324287702555631406590910167365647966860675740110573494847553288223124564390101378046575124454480169068264482351727316954769141843738323990895726015349905190317103857198975297388632385330517250257671251948747955687511207286639860231476687807252821412913979906354513599801056847187003423742679292338435680403612019613201345202467628541596240273873676967242870234898772391419999848159765470058687831820872575185121779526067439925813492193203495690083848679491934487479600523142211139488237952095866695745670077996470919488289062913188432657655709212957106536504855606526710631797349187380737648003388185041347004180083490736016679866189844797984842430478744695427896390797637323777853460028455158958982314467755385496919391803824277316235234715781369398920125301240101630748536551407911789614548625447999407312254931581495784692810141660543527712393821721065521527924158154686426732346902786256945854309133379379657047560681921262130131873348596836754526001062177933848080371912374133035966815927199291167846203003362572241668798578252799869027566315416416633779252983389634887500112794487052801014293266392722623449934772676815960392854206182947064974273867283,0.700001692166552
Congruência Linear,4096 bits,644659649861954804073295023660471298179785369603880686476414651454974793258857949410013270349777613820316730471703501544356573608171072650142901517467573578247811420276020510524070266786414514235451285507503079519934540367254290079606642202907752657172281338579944342630445658366006648833597666292723522681056185467994888666848128458683018918204011634695363332621984484129188991178891259104175604524015214505018137848984555072859617236520693428981006594278918327478046661339267538218697637476136375600901375039643254331427680008048209810764425385759319916022076870594863836136558237388588068895141997390580908738919514627044828387863103148819956678147841893601817547605538217088684999189859502048206766759828963643704959261621915815363723591366112748229971837871703208695778397634706573381058609502825762914575257609221318384784989899474378100870043896326854136828819984994158575835621509990177721435669162889824750863328048477483683122876674520255717265513761911070303056807600546146789543743642214536754958720310879191763221345045587562677910014121985955414756955035004103677899568375173711843153161913010102836925875086640203937623080994872698410328532380856331468663426452745184848086598476466971814306382130939424514116513221184,3.7999998312443495
Congruência Linear,4096 bits,889590068172711905528132360264789511959391859764258279045010471080970471805016391381212999114335283120060084700671241795082147386327424343165468464551355456797477284284351533231849210224859824391925786510653292333427302262365157493147591924378671354020036107034029323820052926357901337386325021094572539036481617427102878214597479745858795814012455450653266528562926755944507948520701377444812598030351807955169122060635427304144354975474268414303523307736565941085131566956127520987759061877376154714434574348946146624871107008930832606456088065444302996844912118938223382859448713865351861900563396497250531599734737375221239552763577611079782425821422846535254944614301482248376990894383021064698663860116605555990093769958588310631187983584938633138121242508278491996750920019839928588326045554153754226660549558602560248367276696300170906922348810032121794479047009307555904456292887593378347985626857623571336453057437089594608638182123588865370330777812509360641917362901842444277831761724868985447157711065181916039485706066289568600564491558389644397699118731715426120879184808064133088532868828156160125699213330116088831011904006969992104899694141266580938800552685019063033128192508619177409483056149013565201946385473223,3.7999998312443495
Congruência Linear,4096 bits,579992441691830703200891659361119770718247081198007276366564446675003599471934260445985373473010732678400040673135199709271295282610685814969933217951335814500517899765634603014824450405812036546921219508247984547529269108300046988098106404446840827066492503690480563317590681593466793930039107716521559096070974327545059071898627977195865560838207445094152647082726874947405795530159332599009363007667752745736783209269806083564071458247181497631576973009319740557377866745032375626609484530062519966764621506871207135789454996364904167693888012665595488092099371121933897477894144995230896131964998142767205565156599113837227436639269162479172060220062871065369437438278108709774959332758093034252718741609245917720713280061446660973598369728016676310775185311173207809084214290960202655278570753814193645851202137684890933126444084654585929391480672199484151422315136572828067267735378025825411314119310778908177085318894583070944453650570822792548060806491080381391245968905935340651896346771057706706036233460634429618100460057922466935362373060032489499953863448552508536998513789278394383745372662720183606940816130739220529321034065613770062527276421194915882022204708624206077121371684294056161576987959431278925032848039004,1.3999997463542968
Congruência Linear,4096 bits,695588443662339602910922267366734929574776994546638048715459856741056890444245324489129308484034639694310015304966336289826312409646263837646563566002642165555596722753193810704111761083052391326335588512888007416211488485502428218621984528995935863702669602365637985881487996040281772675649345365966648281525984005753389429748978301397335741915042881849634471945153928399158361574505597929313873481309422677325058141491180336257717640653732620255234443927770180323125183173422033211494603039154587812024313750630005037956431973880915677244475946163129713054979620519433566883456436685280343611032398753809422078445990835598436699092075652057428572038085778925910614112521157111646871323078794022836519805457452378037355825277180847460812318670650417380531284826688489336668369988600816410985929307119046420488383143993277893391639251840794392486659137650011838259532464043564378752634491700321417620977301290821615119029975406356392630503812496475862716656000017293906484846818010025864889571111398495300390250514447629604123051103294281372921568372529246653289843972360640698176021050378180710309501077286402435744036462413138606105763219193207061495926262282334178876887452656126720232512132100430451294873634489128434695389926683,1.3999997463542968
Congruência Linear,4096 bits,1042376449573866302041014091383580406144366734592530365762146086939216763361178516618561113517106360742039939200459746031491363790752997905676454610156561218720833191715871433771973693114773455664578695526808076022258146617109571910193618902643220973611200898391110253573179939380726708912480058314301915837891013040378380503300029274001746285145549192116079946532435088754416059707544393920227404902234432472089882938155303094338656187873385988126206856683121499620367132458591005966149958566430791347803390481906398744457362906428950205896239746655732387943620368711932575100143311755428686048234600586936071618314166000882064486450495120792198107492154502507534144135250302317262607294040896988587922997002071758987283460924383406922454165498551640589799583373234333919420837081522657678108004967033604744399926162918438774187224753399419781772194534001594898771184446455773313207331832723809436541551272826561929220163217876212737161063537517525806684204526828031452201480554234081503869244132420861083452301675887229562190824239409724685599154310019518113297785543785037181708542833677539690001886320985058922153697457434892836459950679931518058401875785544589069440935684751888649565933475519553320448530659662676963683015589720,1.3999997463542968
Congruência Linear,4096 bits,1038351585895293892739536852717492453273171705682823536517971294249742474140420636158029716681323965544339604172500712418498944495887406502502891654766953100270585622060194304635197899075552930364879946556712335614021802172533290239236187339240489685839986877761723352576971720661942908508504219375709689500299161167371565938006276561624716974237488669482592900991251873377130129090688382025253783623315626296499065841829433454146975095444534219099627619848986416163084563252422830561782174597226429866871069905751963494548222688859256966014343056299883661388224120443061474199977938665461368574978610411823825620894884990819702237700021691616419105232257838982207036001124568916431808531731720805920496152265644526712282352958831949847396915468855698665810207906040733577093965476008389924624448992453745199069331950632526510586288255952332553941017844107903464298727448017480293520852213417118676981892556387879955386636236942925330022294812608773857121086634036393822098321863110252330008793993713333614920005292750370186215814577282935190466361314922110646749863884761341719486587866118614188152425141206879996304268512695632545665174084498347923033821354028940273943353707822682926434594584995183894473411491378614210242738388495,1.8999999156221747
Congruência Linear,4096 bits,1026276994859576664835105136719228594659586618953703048785446916181319606478146994776435526173976779951238599088623611579521686611290632292982202788598128744919842913093162917224870516957891354465783699646425114389312768838804445226363892649032295822526344815873562649588347064505591507296576702559933010487523605548351122242125018424493629041513307101582131764367702227245272337240120346340332919786559207769726614552851824533571931818157978912019889909346581165791236855633918304348678822689613345424074108177288657744820802036150177246368652985232337481722035375636448171499481819395559416155210639886487087628637041960632615491448601404089082098452567848406225711598747368713939412244804192257918215618056362829887279029062177578622225165379767872893842081504459932550113350659465586664173781068714166563077549313774789719783478763611070870447487774426829160881356452702601234461413355497046398302916407071834033886055294143063108605988637882518008431732955661480931788845789738764808427443577590751209323116143339792058290785590902566705067982329629888247106098907690255332820722963441837682604041601872343218755981678477851673280844298198837516929658059481993887450607777035065757040577913422075616548053986526425949921906784820,1.3999997463542968
Congruência Linear,4096 bits,990053221752424981121809988724437018818831358766341585587873781976051003491326070631652954651935223171935583836992309062589912957500309664420136190091655678867614786192068754993888370604906626768494958915563450715185668837617910187747008578407714232585418630209080540622473096036537303660794152112602973449196938691289791154481244013100365243340762397880748354497053288849698961688416239285570328276289952189409260685918997771846801986298312990780676777839365414675693732778404725709368766966774092095683222991898740495638540078022938087431582772029698942723469141216608263397993461585853558895906728310476873651863512870071355252694340541507071078113497876678281738391615768106462223384021606613911374015428517739412269057372214464946709915112504395577937702299717529469171506209837176882821777297495430655102201403201579347375050286587285819966897565383606250629243466757964057283096781736829562265987959123696269384312465743476444357070113703750462363671920536742260860417569624302243683392329223003992532448695108057674515698631761461248872845373753221048174803976476996172823128255411508165958890983868732886111121175824509056127854939300306298617168175841154727972369984672214248858527898702750782771981471969861168959411973795,1.6000012692529708
Congruência Linear,4096 bits,881381902430969929981924544740062291296565578204257195995154379360245194530863298197305240085810552834026538082098401511794591996129341778733936394572236480710930405488786268300941931545952443676628736722978459692804368834058305071896356366533969462762640073215634213724851190629374692753446500770612862334216938120105797891549920778920573848823128286776598124885106473662978835033303918121282553745482185448457199085120517486671412490719315227063037383317718161329064364211863989791438599798256332110510567435728988748091754203641220610620372132421783325727770437957088539093528388156735987117994993582446231721542925598387574536431557953761038017096287961494449818770220966284030656801673849681890849207544982467987239142302325123920164164310713963630224564685490320226345972860951947538765765983839222931176157671481948230149764855515930668525126938253937519872904508924052525748147060456179054155202615279282975879083980544716451610314541167447824159488815162526248075132909280914549451238584119762342160446350412854523190437754338144880287434506123219451380919182837218692830344131320519616023439129857901888176539667864481204668886862604712643679698524918637249537656607583659724312377854544776281443763928300166826071927540720,1.3999997463542968
Congruência Linear,4096 bits,555367944466604776562268212786938108729768236518004027216996171512827767649474980894262096387436541820299400817416678859408629112016438121675337008013978886240877263378938808222102614369089894401030070145223486625660468823379489724344399730912735153294304402235295233031985474407886860031403546744642528989276936406553818102755951076381199665270225953464147436049266028102818455067966954628419230153058885225601014282725076631145244003982321935910119199752776401289176258512241782037648098292703052154992600767219733505451396580496068180186740213598036474740674328178529366180133167869383271784259789398354305930581163783336232387643210190522938834044658215942954059906036560816735957054630578885829274783894376653712149397092657100840526911905342667787085151842808692497869372814296259506597732042870599759398026476323054878473908562301865214199815056864931327603887635422317931143297896614227529822846583746043095363398524948436473370047823558539909546939499039878209719278928250751466754777348810037391044439316327245069214655122068195774531201903233214660999264801917886252851991759047553966217083567825408894372795143984397650291982632517931678867289572151084814233516476317996150673927722070852777459111297291083797409474241495,1.3999997463542968
Congruência Linear,4096 bits,621714951986661822995051927644189943609340460506628301266755031254529394976867485833959477227312067120008095737810773740238313897863520757762774936190571380776674813593106426325946252972885964888662140423814513650605087630740756427360864508393618842386105298000081995024672374483541970979742662450329557961143870242779666522320947598953338055211098406959618838844771387865396340187928464017543474917482820116917751361856991979001235277859153935090861124158140162518520358475050252444610444327076184376708251531675584146942256726274407714723032548960452673000704491689219972990173505307737470567916772520570723174719684844095451552103898736188728893511871813558664481515796513432529864488696251577566187932312844586011664176370812167061597945202628391809461184421594943403023845558608986964943413174288264761128856159907769729434032684782632246911662291646353366804249960592033970379322047465527773147159120192226369953268866502452979379695570703717947175055023895784361904776884956258309464862844655487355414868081526075957465636295731467890428054902131422136426048032456773845736454959685659457724633792602078298039973502148669969018608919905691910515965715150840975510822755737496940890180245430820298941243648068543051825268534156,1.3999997463542968
Congruência Linear,4096 bits,820755974546832962293403072215945448248057132472501123416031610479634276959045000653051619746938643019134180498993058382727368255404768666025088720720348864384067464235609280637477168784274176351558351259587594725438944052824556536410258840836269909661507985294442281002733074710507303824760009567390644876744671751457211781015937166669753225033715767446033047231287467153129995547812992184916209210754624790867962599252738022569209099489649932633086897374231446206552658363475663665497482430195581041855203825043136071414837163609426318331909555047701267780794982221291793420294517622800066918887721887219974907135248026373109045485964373186099071913512606405795746345076371279911586790893269652776927377568248382910208514205277365724811045094485563876589282157953696118487263791547169339980456568541259766321345210661914282314405052224933345047203995990619484405336936101182088087394500019428503120096729530776193722879891164502497408638812139252060059401598463502818461270755072778837595119332191837248526154377122568622218579816721284238118613898826044562706397724073436624389844561599975932247284466932086509041508576641486925198487782068972605461994144150109459342741593995999311538937815510722863387640700400920815072651412139,1.2999989849049598
Congruência Linear,4096 bits,373490160814193873496703795214587579584242899322735809479627864870995014934020088261501235370820812375622328068100649472206957889842718783548793986458316037260288439619407845231708326084055092425818913755050891723564194479678244117886107153819636493990908138471719434865631126651284693245344073134975876616860137300608059771154000239628737793901988395472452203087809008573271936611494176819320196548876203252833304825121738238838633830293326052620267741922316255921641140967076803659824746188520798949026509935162175475420645460400685303321352481475790300899747960971139129160431556267575511186937974312675535487358131067292835914806429448798121998496332150676991842630602775804378747022288838798487509293964174398481057512801513826254467554256657468526179304260198820174293245606081924910241803796976710264833589093862953034967829152428873243766046230074977221201184916953706618161040215303975876717528926500522748894786256807794610765020636473952617246677848942807920877692465626344331186419593026262110141563396456387366299081309217613848024740081341689994975700425626540047530493049885922914888619579047962756967701870315414811880785390910711564214176429845501443648771435555014912353607604968692523290741613593345764411645855752,1.3999997463542968
Congruência Linear,4096 bits,76081601029429113798358674927138356172764448920823648054650111329031136830502807935676894177464878785976877489862685578633300231342362743383145871523582833834908342314513537354763388117781558963028671253296728944316264599637019607985986777114322864475916506709354600525609331213735470621564241621329600843893472924942391527515095088695952441106385732984533139960400329276756784818510130590246374104934774198614622989046976802081404756792166285221306750666759726415915005839555317311140388014529424758809979035502910056850003365988259084126869352593714151477925390067049261931068670502314188775951327263534411845050586695965262133593556511014278386866893617760777829689495158395458234391671031315540891462522237820318388523497382343303419872256572794026743641673765326432295463933965983175875628436606596277435544012527464198915794455163656335610355811276491047596141805186200031432549003534772813831206148455665330547432062080527391564614009449956070274270073604573495380017497083036902759789577304161512706240321913502848718914857179722110908669436456848138355354903582735229771958832200766303739241826269739885824693681141721453785017195084031566556626288234090863756587633448553225929219894124339536436134596975328952831783376927,1.3999997463542968
Congruência Linear,4096 bits,228244803088287341395076024781415068518293346762470944163950333987093410491508423807030682532394636357930632469588056735899900694027088230149437614570748501504725026943540612064290164353344676889086013759890186832948793798911058823957960331342968593427749520128063801576827993641206411864692724863988802531680418774827174582545285266087857323319157198953599419881200987830270354455530391770739122314804322595843868967140930406244214270376498855663920252000279179247745017518665951933421164043588274276429937106508730170550010097964777252380608057781142454433776170201147785793206011506942566327853981790603235535151760087895786400780669533042835160600680853282333489068485475186374703175013093946622674387566713460955165570492147029910259616769718382080230925021295979296886391801897949527626885309819788832306632037582392596747383365490969006831067433829473142788425415558600094297647010604318441493618445366995991642296186241582174693842028349868210822810220813720486140052491249110708279368731912484538118720965740508546156744571539166332726008309370544415066064710748205689315876496602298911217725478809219657474081043425164361355051585252094699669878864702272591269762900345659677787659682373018609308403790925986858495350130788,0.700001692166552
Congruência Linear,4096 bits,684734409264862024185228074344245205554880040287412832491851001961280231474525271421092047597183909073791897408764170207699702082081264690448312843712245504514175080830621836192870493060034030667258041279670560498846381396733176471873880994028905780283248560384191404730483980923619235594078174591966407595041256324481523747635855798263571969957471596860798259643602963490811063366591175312217366944412967787531606901422791218732642811129496566991760756000837537743235052555997855800263492130764822829289811319526190511650030293894331757141824173343427363301328510603443357379618034520827698983561945371809706605455280263687359202342008599128505481802042559847000467205456425559124109525039281839868023162700140382865496711476441089730778850309155146240692775063887937890659175405693848582880655929459366496919896112747177790242150096472907020493202301488419428365276246675800282892941031812955324480855336100987974926888558724746524081526085049604632468430662441161458420157473747332124838106195737453614356162897221525638470233714617498998178024928111633245198194132244617067947629489806896733653176436427658972422243130275493084065154755756284099009636594106817773809288701036979033362979047119055827925211372777960575486050392371,0.700001692166552
Congruência Linear,4096 bits,1009814346381433565863931512316111234084675871814854717091319522599886786452018357414449330856554168880485585511853247785111532808058000464081702443285371235596568265948155510238249889045718373687346053827155735270162825350801816669949308297742130723352937772446770510120167894030739097667766545992301193778436829996562783456960661764600454969272835337149571309627782194029374165083801126068937885291545067802709529217950135741763431699300677828335785792902323571880696740606318473732456625841261496399599883188594955165538157866469198445588284428196625338682667038963961946588628105262070752165823240440936925199342034285148831996200293962005428836784024845270803703414056107659694321899922360439682433068730135773471706119522164133732353760414065827170284054084832679581393253332801754193792184834054564973694465069180138464738757287295757665791824025516817669088415794352481025628251453061711157121185377257061008643738967831383131514130355176912115939528514099634108007412521446000283714849385437736025350038824208917665232372073379377561368523976766677889022836023436966291023368151963687760032912398408828532188317461021956270338125289620749170943006781018039854238139429894445588957334220575429450339543874529173386054996986784,1.3999997463542968
Congruência Linear,4096 bits,940665276317995684208289115515084937094099117349796590505491601231752543412940158545694368699667389959676543106681217679359451547802414177718635154153383150897790844757046534034026486868387684433182021457755313357735838373610024518503255524537218935065197499928704122217935584611980074774363682409707523321936612035924774798988174033420843026619347104583066990277293189202004445219458578471385224791247532288358004681213931396421301629726409739728364428506592632944073387695605233860702176421718545022260548025817632757790607568980001685090477100922562513605364131199149588665432319185387566927744529973826386363978489843620004766949418215256111293107868867272015713837541984943726952349376111159204026367449836570165550328752174130277095700215398258407263620040835770563011214229845679471676988593516625886952948669417625582240885857641346205999906318653571775250421491707603430783611074430823838720794869679377193657363486808436513081495265586932784887058595851201789516117764746008669545609752763958440613216737715434495340458079191893817774470315163589973925015323717129047431063820977058398245503373478188826408128523456822847299697913566041260657214340449292628334964943250353744608796820162812284146451135978103477358682579687,1.5000005078036338
Congruência Linear,4096 bits,733218066127682039241361925112006046122368853954622210748007837127349814295705561939429482229007053197249415891165127362103207767035655318629433286757418896801458581183719605421356280336395616670689924349554047620454877442034648064165097204922483570201976682374504958511238656355703006094155091661926511952435958154010748825070710839882007198658882406883554032225826174719895285626430935678727243290354925745303431071005318360394911421003605473906100335319399816134203328963465514245438828163089690890242542537485665534547956676512411403597055119100374038373455407904712514895844960955338011213508398572494769857887856519033523079196790975008158662079400933275651745107999616795824843697737363317768806263608938960247082956442204119911321519619395552118202317908845043507865096920977455305331399871902808626728399470130086934747271568678111826624153198063834093736438583772970646249689938538161883519623346946325748698237043739596657783589996816994791729648841105904834042233494646033827037890854742625686402750478234984985664716096629442586992309330354326228631553224557617316654150828017170312883276298686269709067561710761422578184415785401917529799837018743050950625441483318078211563184618924960785567172920324893751269739358396,5.500001861946657
Congruência Linear,4096 bits,110876435556741104340580353902769373207178063769099071475556544814141626944001772120634822817026042909968034244616856410334476424735378741361827684569526134512461790463738819583345660740419413383213633024950250408611994647308518701150622246078277475612314229711907467391147871586871800053529319418583477843933996508268670903318321259265499714777488313785015158071425131273567806847348007300753298787677106116139710240379479252315740794835192676439308055757821365704593152767046355399648783387203128494188526072489763864820003999109640559116789173633808612677729238021401293587082886265189344070800004368499920339615956545274078015938909254264300768993997131286559838919372512352118517742821119793463145952086246130491680839512294088813998977831387433251018411512872862342426744994372782806294633707061356846054751872267470992266428701788408688496893836294621049194489859969072292647926530860176017916108778747171413820857714533077091889874190507180812257419576870013967620580684346109299514734160678627423771351699793636456637490148942088894645826375926534992751166927079082124323411849137506056796595074310512357045861272675221770838569400909546337227705053624325917496871103521251612426348015211406289829338273365264573002909694523,4.1000021155923605
Congruência Linear,4096 bits,332629306670223313021741061708308119621534191307297214426669634442424880832005316361904468451078128729904102733850569231003429274206136224085483053708578403537385371391216458750036982221258240149640899074850751225835983941925556103451866738234832426836942689135722402173443614760615400160587958255750433531801989524806012709954963777796499144332464941355045474214275393820703420542044021902259896363031318348419130721138437756947222384505578029317924167273464097113779458301139066198946350161609385482565578217469291594460011997328921677350367520901425838033187714064203880761248658795568032212400013105499761018847869635822234047816727762792902306981991393859679516758117537056355553228463359380389437856258738391475042518536882266441996933494162299753055234538618587027280234983118348418883901121184070538164255616802412976799286105365226065490681508883863147583469579907216877943779592580528053748326336241514241462573143599231275669622571521542436772258730610041902861742053038327898544202482035882271314055099380909369912470446826266683937479127779604978253500781237246372970235547412518170389785222931537071137583818025665312515708202728639011683115160872977752490613310563754837279044045634218869488014820095793719008729083576,3.1000017770566046
Congruência Linear,4096 bits,997887920010669939065223185124924358864602573921891643280008903327274642496015949085713405353234386189712308201551707693010287822618408672256449161125735210612156114173649376250110946663774720448922697224552253677507951825776668310355600214704497280510828067407167206520330844281846200481763874767251300595405968574418038129864891333389497432997394824065136422642826181462110261626132065706779689089093955045257392163415313270841667153516734087953772501820392291341338374903417198596839050484828156447696734652407874783380035991986765032051102562704277514099563142192611642283745976386704096637200039316499283056543608907466702143450183288378706920945974181579038550274352611169066659685390078141168313568776215174425127555610646799325990800482486899259165703615855761081840704949355045256651703363552211614492766850407238930397858316095678196472044526651589442750408739721650633831338777741584161244979008724542724387719430797693827008867714564627310316776191830125708585226159114983695632607446107646813942165298142728109737411340478800051812437383338814934760502343711739118910706642237554511169355668794611213412751454076995937547124608185917035049345482618933257471839931691264511837132136902656608464044460287381157026187250735,3.2000025385059416
Congruência Linear,4096 bits,904885997205704803812164133941524311433879223670907369071559743413916111544932933559486592189708041887356711175776597403055716591483638802242875307674475075944554389433528132069609659722556724717911951649944868579771217798534579439722131275424318606538868384809894211418424435365301383216355668734557843772844027769490538817700862739787970417793025565329762329322425151500212734846451397384910636183894194016001593517609463983656007992374578518582324555260798791325998290586901408453849450352418525166551102417256391611316241945532701444478931504445519039856052440885098675750785932559287600341874926600513459935583213710573615208699086194375945545593716876196720254418431495471843965705779264263661667867588074773025814637017622127058006820420661474673908568633905015064353569079505552660255544182009565809347854013098926979218188944041107798040567822057887096236400327815112255392873048470442851092175764081822340889304875707368599565707343750078368018801629042676591249558677752958905298883934773690806389596159516865828855575880490161289106210534880001111138014284541447531093079291798658651654833184635536870081430502621941848926695869261544852976230445251972838036066448640810513248190569144493758519952893252726790272253371540,1.7000020307023078
Congruência Linear,4096 bits,625880228790809398052986980391324169141709172917954546446212263673840518691683886980806152699129008980289920098451266533192002898079329192202153747320694671941749215213164399528105798898902737524879714926122713286561015716808312827821724457583782584622989337018075226112705208615666931420131050636477473305158205354708040881208776958983389372179917789123640049361222061614520154507409392419303477468294910928234197580191916122099030508948111810467980715582018291279978037637354038024880649955189631323114205711801942095124859806170510681762418329669243617125520336962559776151905801077038111455899588452555990572702028119894354404445794912367661419536944960049765366850668148380175883766946822631141730764023653568827875881238548110254054880235185200918137163688052777011892161469957074871067066637381628393913115501173991125679180827877396602746137708276780056694375092095497120077475860657018920633766030153661190394061210436392917236226231306431541124877940680329239242556233666884534297713400771822783731888743639278986210069500524245000987529989503559640270550107030572767640197240481971073111265732158313840087467648256779583065409652488428306756885333151091579728745999489448517481365865870005208687678192148763690010451733955,1.5000005078036338
Congruência Linear,4096 bits,833251804959275687467208230457348124845163269706479858954403307737567648103494204093591646162389468599979653580914536761588435256052193969343225154110718737879290669095783200243955806562324494260211074766512193633306728311027225737792838688406761136372160102348421974266831577106882185145925174125834390908787677087242334857679425246759907175940173913938096678780639488400501438506255777390196216863190897224817301254257510451862594792756523558764445671645865832490925695850387020406308099314535921881073066365422209915962646403297735219450066897174074100155242518041311202905491404930701989582836169683175777101082277853769817602511652901722896649988732045879098402349691276122849644625644982813503555872700675331358843628808485195302181850192155991202617219957327196945092211525591433058351416957821350664674123234460578471049849481509226412550630245881899554075712330611571537181855939593901945579917459415080655045256922966322310978230793947392841908870348817137450474608801204657512093671000540843533477216363462177708451879431099615569797039160942457074239903947794833390101071403988910778407180285600793135183991014965815767338889979817181794184752998150861271996511325251854041312494676828277592626944332641582729628201011536,1.2999989849049598
Congruência Linear,4096 bits,410977652051522049018119269938795609375561311024672016094742956644795128367367698583121314617173289118158747313865084608790158891784994693503203286629425657745958054199929604051144239418206046151777084275824688447167547254286251722033846696531110174122864489633658514657926633840409337208839566810307114712989153307963429001144464479899199646621362834948643097735865072315386265486822532435160219506185020554681320790136055526718790910093946931014344064737219414774760253427810873882256596841541821466680097556299397009064073179465612006675824507854908798023090568431197357616022218191281279178783317700542942069199220549482961585883495034408514732721990469096899810644447490333192920526543978280667394779361455243826962856611137314986579969549668750504263117658319322654108088808214716065354684964816982959891923165258945601174162440281752446276324979748817430212311100484874965444424534027396204096991116153436132861917352213254051473796581898374962795084100003711816917706604021980354682074598073280964994749355475214624998980152352607843060015867690927529576219096790730344664173577052727453368307035054082635395149185288401338301991984155339130382452991847756881610080629322579101674278188921356711008652510315331508078294653943,1.300002622883767
Congruência Linear,4096 bits,188544074741413640362605099099762445546719684026632267899995386650431477130545638900537131916522309013586135227155990988382903237169190473246373772036911695291917186056078813813071128120234420140903182815618119115126322923461042420429205405248743904871785560195171839902495852781109402512050722647323315132280520947008499217486487809507337999264509051413105823904568520503099771444495197437766442976861226104158670884089928665721875996194028920403535719111469202975272343221757527978435939973592492311770741898914574657780286523183039194190285431731069642847953212447223947297840656273431492751487357427136631590573855142535639146824753267845456589543868573020501733731029301981900754904436449762080547918714080356356104554926252809499757118135606639960995081868126833871739993540364356641214271940127414362610546226715441897534794318722293943141192060298011674629520355779705073282701959705033795969592717414405482448825348296905713690941845723223106919488826787285183500059912269944973246754592445218077265798198969984624818611386584704096014496795504560742156910917075306121173000413701179919178304194288099521107035626060681033048636974817914265061455974240857177640515214751245793891231645982332099589867287141286183831729771500,1.8000027921516448
Congruência Linear,4096 bits,565632224224240921087815297299287336640159052079896803699986159951294431391636916701611395749566927040758405681467972965148709711507571419739121316110735085875751558168236441439213384360703260422709548446854357345378968770383127261287616215746231714615356680585515519707487558343328207536152167941969945396841562841025497652459463428522013997793527154239317471713705561509299314333485592313299328930583678312476012652269785997165627988582086761210607157334407608925817029665272583935307819920777476935312225696743723973340859569549117582570856295193208928543859637341671841893521968820294478254462072281409894771721565427606917440474259803536369768631605719061505201193087905945702264713309349286241643756142241069068313664778758428499271354406819919882985245604380501615219980621093069923642815820382243087831638680146325692604382956166881829423576180894035023888561067339115219848105879115101387908778152243216447346476044890717141072825537169669320758466480361855550500179736809834919740263777335654231797394596909953874455834159754112288043490386513682226470732751225918363519001241103539757534912582864298563321106878182043099145910924453742795184367922722571532921545644253737381673694937946996298769601861423858551495189314507,1.8999999156221747
Congruência Linear,4096 bits,652507791259570256571693181181237627340512907192306630715724996569929386203353293256007375313703222781385110329964656057458555696336920651954127860480839979681297697960999325977278562947726062953700575328707125809760587471751669038190513962894108526349262133050742855051178626289866013493988526042311807183837749546194705171431484655375781052781002009285128945838089988084838917984484377072183771250057199377542746470491120077062387231658448410992324996903033785428442671934142658137589609211299458717667126320247555550610645693433555921875380793745970034410260419178647400130339908160471089978523621169737489698140889776907506710597047575229021697272714322914317905376950548819428787464732562778803294849056437832080156979429116150037831272707060148097161465706310370755075668978999418216078664506823194746429692771377582171825455866377682092582945663733664455658270256342425836493745994968149347404953825683746425902501426329294982488028711537106180809635967861716384247479310633508668421322130232337877673733923274202373189173408789217430964920351972824832840451880380870177737483405853616831678120837718747304884908704741606315580393795713125259467200766865301131574910259544720633889481893059250862872715340466867314082413753192,1.2999989849049598
Congruência Linear,4096 bits,913134492365558263023326832827088499441574472529536111762941506425834250638502422919195314006112110003265224275454705334388093650824968348599147493591154661097936117339287979591474098708794470546673655974265431202905443575857294368899207204337738961550978490446424861082251830129479431367497600343337392544826309661702327728347548335937082217743426574422563368211243267811457728937480731348837098208477762572742947925155122316752664960887533360337478515608912314936319598740752880744434977082865404064731828190759050282420004065086870939788954289404253352009462764689574074840793726181000925150708267834720274477398862824809274520965410890306977483196040134472756017928538477440608355719002203256488248127799028121115686923380189314653511027607780832739690126012099978174642734052718463093386210566146049722223855045071351609488674597010082882061054112252552750967397823352357686430666342527293225893480846005336361570577570645028506733638234639416760963144430361298885489378032104529914464497188922388815302751902366947869389191155894532859729210248350252651949609267845725620392929900103848054107745602282093529576314184420295964883842409491272652315699299293489927535004105417670390536842758396014555182055777595893601844087069247,1.3999997463542968
Congruência Linear,4096 bits,650625714270369775686475077048016733164794919493840774520357552709594935972392355059932318148341213328015459397485590327189134076103317831270970305070733427401894398930443942093699115857615975011164827899084401155963693048776457615352952244324043649659319653927667175104187392908201075873556845462816119621105051031343407613148833747430724772031120816402043166027676410548255136780497394311082863542045616598458260802828891121389001414486976335733442596626358862110941962098908454896637230146530268017656383032309918108436146164833019167692486684545446553585751308375985973421929181942178085882399612155176434198148975462601332341244769000160757232343914734877872657380989094286469053806615639609621471544656513613097492740326249673040567501796543275115481835822637666342759656389595806170459065789791080132541118597091265016490637786784321854807596578860777020887367578707233413190855742827570045037681275924203252437879295249372638740018903974446719957906344636196121962014296721597561794553163217916810471355972189525107810915326737359712856529129914314262705335056943407035539749065397539280470002985097983818572118693651841930936849273177611704775291895275642848225558969820028149347322433624567598673986845178264124725952827076,1.300002622883767
